timestamp,checkpointId,checkpointCode,checkpointName,routeId,routeCode,capacity,currentCrowd,inflow,outflow,netFlow,occupancyPercentage,averageSpeed,averageTransitTime,inTransitCount,weatherCondition,timeOfDay,dayOfWeek,isWeekend,scenario,isBottleneck,operationalStatus,dataStatus
2026-06-09T15:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1347,53,55,-2,28.2,1.87,102.7,268,CLEAR,15.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T15:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,644,30,25,5,15.9,3.02,0.0,0,CLEAR,15.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T15:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,931,61,35,26,20.3,2.61,64.4,77,CLEAR,15.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T15:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,908,14,35,-21,17.9,2.05,131.7,296,CLEAR,15.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T15:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1043,82,48,34,24.4,2.25,101.3,291,CLEAR,15.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T15:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1353,61,55,6,28.3,1.81,106.1,273,CLEAR,15.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,645,29,28,1,15.9,3.05,0.0,0,CLEAR,16.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,906,13,38,-25,19.8,2.62,64.1,105,CLEAR,16.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,927,58,39,19,18.2,2.13,126.8,295,CLEAR,16.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1050,47,40,7,24.5,2.22,102.7,298,CLEAR,16.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1360,61,54,7,28.5,1.81,106.1,265,CLEAR,16.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,652,33,26,7,16.1,2.93,0.0,0,CLEAR,16.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,897,30,39,-9,19.6,2.49,67.5,107,CLEAR,16.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,944,55,38,17,18.6,1.96,137.8,294,CLEAR,16.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1060,54,44,10,24.8,2.4,95.0,298,CLEAR,16.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1413,112,59,53,29.6,1.72,111.6,219,CLEAR,16.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,652,29,29,0,16.1,2.95,0.0,0,CLEAR,16.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,896,39,40,-1,19.6,2.62,64.1,108,CLEAR,16.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,945,40,39,1,18.6,2.14,126.2,297,CLEAR,16.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1066,48,42,6,24.9,2.23,102.2,301,CLEAR,16.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1409,57,61,-4,29.5,1.97,97.5,218,CLEAR,16.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,660,34,26,8,16.3,1.83,0.0,0,RAIN,16.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,890,30,36,-6,19.4,1.55,108.4,109,RAIN,16.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,954,49,40,9,18.8,1.28,210.9,296,RAIN,16.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1108,83,41,42,25.9,1.33,171.4,268,RAIN,16.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T16:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1403,53,59,-6,29.4,0.97,197.9,215,RAIN,16.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,662,29,27,2,16.3,3.14,0.0,0,CLEAR,17.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,890,39,39,0,19.4,2.62,64.1,108,CLEAR,17.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,992,76,38,38,19.5,1.99,135.7,265,CLEAR,17.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1075,10,43,-33,25.1,2.34,97.4,306,CLEAR,17.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1361,14,56,-42,28.5,1.81,106.1,258,CLEAR,17.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,664,29,27,2,16.4,3.0,0.0,0,CLEAR,17.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,889,36,37,-1,19.4,2.53,66.4,109,CLEAR,17.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1000,50,42,8,19.7,2.02,133.7,264,CLEAR,17.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1110,84,49,35,25.9,2.24,101.8,271,CLEAR,17.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1364,62,59,3,28.5,1.86,103.2,259,CLEAR,17.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,665,29,28,1,16.4,3.17,0.0,0,CLEAR,17.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,889,37,37,0,19.4,2.43,69.1,108,CLEAR,17.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1011,49,38,11,19.9,2.1,128.6,266,CLEAR,17.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1110,47,47,0,25.9,2.37,96.2,274,CLEAR,17.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1405,98,57,41,29.4,1.77,108.5,222,CLEAR,17.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,666,28,27,1,16.4,1.94,0.0,0,RAIN,17.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,867,14,36,-22,18.9,1.49,112.8,135,RAIN,17.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1019,46,38,8,20.1,1.28,210.9,264,RAIN,17.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1116,53,47,6,26.1,1.45,157.2,273,RAIN,17.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T17:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1358,10,57,-47,28.4,1.12,171.4,269,RAIN,17.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,660,21,27,-6,16.3,2.93,0.0,0,CLEAR,18.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,869,38,36,2,19.0,2.52,66.7,135,CLEAR,18.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1022,47,44,3,20.1,2.0,135.0,261,CLEAR,18.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1083,10,43,-33,25.3,2.21,103.2,317,CLEAR,18.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1354,50,54,-4,28.3,1.8,106.7,270,CLEAR,18.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,657,25,28,-3,16.2,3.06,0.0,0,CLEAR,18.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,899,63,33,30,19.6,2.42,69.4,110,CLEAR,18.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1025,48,45,3,20.2,2.01,134.3,254,CLEAR,18.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1128,88,43,45,26.4,2.48,91.9,285,CLEAR,18.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1350,53,57,-4,28.2,1.77,108.5,270,CLEAR,18.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,654,22,25,-3,16.1,3.03,0.0,0,CLEAR,18.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,899,37,37,0,19.6,2.51,66.9,107,CLEAR,18.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,991,9,43,-34,19.5,2.03,133.0,291,CLEAR,18.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1091,8,45,-37,25.5,2.26,100.9,328,CLEAR,18.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1306,11,55,-44,27.3,1.73,111.0,315,CLEAR,18.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,647,21,28,-7,16.0,2.99,0.0,0,CLEAR,18.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,874,12,37,-25,19.1,2.67,62.9,135,CLEAR,18.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,993,42,40,2,19.5,1.98,136.4,289,CLEAR,18.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1057,10,44,-34,24.7,2.25,101.3,368,CLEAR,18.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T18:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1361,112,57,55,28.5,1.74,110.3,263,CLEAR,18.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,641,19,25,-6,15.8,3.05,0.0,0,CLEAR,19.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,876,38,36,2,19.1,2.63,63.9,133,CLEAR,19.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1001,47,39,8,19.7,1.98,136.4,288,CLEAR,19.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1062,49,44,5,24.8,2.28,100.0,369,CLEAR,19.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1320,9,50,-41,27.6,1.84,104.3,307,CLEAR,19.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,632,17,26,-9,15.6,1.94,0.0,0,SLEET,19.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,905,67,38,29,19.8,1.64,102.4,104,SLEET,19.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1010,51,42,9,19.9,1.32,204.5,289,SLEET,19.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1098,80,44,36,25.7,1.51,151.0,331,SLEET,19.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1312,47,55,-8,27.4,0.94,204.3,310,SLEET,19.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,618,11,25,-14,15.3,3.04,0.0,0,CLEAR,19.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,904,36,37,-1,19.7,2.49,67.5,104,CLEAR,19.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,976,7,41,-34,19.2,1.89,142.9,326,CLEAR,19.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1065,8,41,-33,24.9,2.35,97.0,372,CLEAR,19.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1348,95,59,36,28.2,1.85,103.8,265,CLEAR,19.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,603,12,27,-15,14.9,3.17,0.0,0,CLEAR,19.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,905,36,35,1,19.8,2.65,63.4,103,CLEAR,19.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1020,85,41,44,20.1,1.94,139.2,289,CLEAR,19.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1057,35,43,-8,24.7,2.34,97.4,373,CLEAR,19.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T19:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1300,9,57,-48,27.2,1.85,103.8,308,CLEAR,19.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,588,10,25,-15,14.5,2.9,0.0,0,CLEAR,20.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,904,36,37,-1,19.7,2.58,65.1,103,CLEAR,20.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1018,39,41,-2,20.0,1.89,142.9,293,CLEAR,20.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1072,57,42,15,25.0,2.38,95.8,370,CLEAR,20.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1343,95,52,43,28.1,1.98,97.0,258,CLEAR,20.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,573,7,22,-15,14.1,3.1,0.0,0,CLEAR,20.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,875,6,35,-29,19.1,2.42,69.4,125,CLEAR,20.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1018,40,40,0,20.0,2.03,133.0,291,CLEAR,20.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1117,95,50,45,26.1,2.26,100.9,322,CLEAR,20.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1344,53,52,1,28.1,1.66,115.7,264,CLEAR,20.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,551,2,24,-22,13.6,2.05,0.0,0,RAIN,20.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,870,32,37,-5,19.0,1.56,107.7,124,RAIN,20.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1019,41,40,1,20.1,1.27,212.6,291,RAIN,20.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1077,8,48,-40,25.2,1.26,181.0,362,RAIN,20.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1339,50,55,-5,28.0,1.03,186.4,268,RAIN,20.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,536,6,21,-15,13.2,3.08,0.0,0,CLEAR,20.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,892,59,37,22,19.5,2.7,62.2,92,CLEAR,20.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1047,73,45,28,20.6,2.13,126.8,256,CLEAR,20.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1122,88,43,45,26.2,2.34,97.4,329,CLEAR,20.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T20:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1334,49,54,-5,27.9,1.92,100.0,270,CLEAR,20.75,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,520,4,20,-16,12.8,3.01,0.0,0,CLEAR,21.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,885,29,36,-7,19.3,2.78,60.4,87,CLEAR,21.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1015,6,38,-32,20.0,1.92,140.6,292,CLEAR,21.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1116,41,47,-6,26.1,2.39,95.4,328,CLEAR,21.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1332,51,53,-2,27.9,1.87,102.7,274,CLEAR,21.0,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,504,4,20,-16,12.4,3.15,0.0,0,CLEAR,21.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,878,26,33,-7,19.2,2.52,66.7,85,CLEAR,21.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1023,44,36,8,20.1,2.0,135.0,288,CLEAR,21.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1080,5,41,-36,25.2,2.39,95.4,364,CLEAR,21.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1369,86,49,37,28.6,1.83,104.9,229,CLEAR,21.25,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,488,2,18,-16,12.0,3.05,0.0,0,CLEAR,21.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,846,2,34,-32,18.5,2.7,62.2,103,CLEAR,21.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
2026-06-09T21:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1024,40,39,1,20.2,1.86,145.2,287,CLEAR,21.5,2,False,SUDDEN_INFLOW,False,NORMAL,SYNTHETIC_DATA
